sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN31671820,SRR22247593,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1747375,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31390536,SRR21986763,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1730836,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31390567,SRR21986792,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1730846,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN13378961,SRR10519436,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,841937,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13378970,SRR10519449,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,841939,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13378996,SRR10519464,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,841935,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN31707317,SRR22270447,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751279,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707332,SRR22270454,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1748518,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707325,SRR22270462,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751293,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707341,SRR22270471,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751328,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707344,SRR22270475,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751303,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707338,SRR22270476,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751291,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707340,SRR22270477,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1749726,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN13380423,SRR10521910,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,842895,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN31707355,SRR22270485,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1749733,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707359,SRR22270491,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1748553,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31743124,SRR22301794,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751370,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31407523,SRR22006720,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1729744,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN13429294,SRR10559571,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,845738,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13440792,SRR10566687,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,846533,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN31419954,SRR22016543,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1731611,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31419963,SRR22016545,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1733153,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31419980,SRR22016572,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1729696,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31419974,SRR22016573,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1731635,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31419977,SRR22016574,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1733126,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31765283,SRR22318671,2021-12,2021-12-01,2021-12-31,United Kingdom: United Kingdom,1549047,human,ILLUMINA,NextSeq 1000,WGS,2021,12,,,,False
SAMN31775009,SRR22324919,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1752745,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789269,SRR22340598,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755634,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789295,SRR22340612,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755719,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789592,SRR22340625,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755555,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789548,SRR22340632,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755588,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31801484,SRR22348941,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1757713,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805335,SRR22351252,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760455,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805338,SRR22351255,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1758566,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805385,SRR22351260,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1758499,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805393,SRR22351262,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760450,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805394,SRR22351340,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760445,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN13501154,SRR10598996,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,848985,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501879,SRR10599988,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,850045,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN31509818,SRR22085050,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1734980,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509810,SRR22085117,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1734990,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509843,SRR22085120,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1734994,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509765,SRR22085121,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1735750,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509758,SRR22085123,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1735763,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509844,SRR22085131,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1735037,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509770,SRR22085147,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1736083,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509767,SRR22085187,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1736789,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509849,SRR22085188,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1735014,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509763,SRR22085209,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1734996,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31509868,SRR22085222,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1735024,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31521607,SRR22096613,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738021,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31521637,SRR22096631,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738036,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31521635,SRR22096634,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738039,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31521632,SRR22096635,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738051,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31525859,SRR22099605,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738566,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31525865,SRR22099609,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738570,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31525864,SRR22099617,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738638,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31525879,SRR22099854,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1738596,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31865226,SRR22404908,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1762135,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31881526,SRR22418052,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768179,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31881535,SRR22418074,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1764920,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31885756,SRR22422878,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768313,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31885762,SRR22422880,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768361,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31560760,SRR22133325,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739195,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31560776,SRR22133378,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739152,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31896442,SRR22432862,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1769910,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896428,SRR22432874,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1769898,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31576500,SRR22144408,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739184,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31576912,SRR22148692,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739868,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31576502,SRR22148822,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739865,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN32474079,SRR22908968,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798733,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32474168,SRR22909088,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798763,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31592370,SRR22179360,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1740422,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN32519941,SRR22942738,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1803195,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519939,SRR22942740,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1802761,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519947,SRR22942746,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1802752,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31611940,SRR22196900,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1741192,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31611946,SRR22196909,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1741242,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31611974,SRR22196941,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1742557,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31948490,SRR22469493,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771446,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31948489,SRR22469504,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771484,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32603148,SRR22989524,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1805028,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629189,SRR23010350,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806151,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32025479,SRR22516082,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775782,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32025497,SRR22516104,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775804,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32025522,SRR22516108,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775813,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32032101,SRR22520714,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779005,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32032128,SRR22520739,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779041,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32679279,SRR23051535,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1811963,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32731509,SRR23076489,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1814059,other,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32756186,SRR23092762,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1819573,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32756190,SRR23092764,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1819575,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN31707314,SRR22270448,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751286,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707333,SRR22270457,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751302,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707327,SRR22270467,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751289,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707351,SRR22270481,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1749701,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707353,SRR22270482,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751318,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31707356,SRR22270486,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1749711,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31715003,SRR22283199,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1752615,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31715008,SRR22283521,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1752601,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31743108,SRR22301793,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751296,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31759354,SRR22314853,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1749695,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31774955,SRR22324856,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1752784,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31775016,SRR22324926,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1752721,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32277614,SRR22774072,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787403,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32277618,SRR22774172,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787396,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32277578,SRR22774244,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787401,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31789232,SRR22340594,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755766,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789224,SRR22340604,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755768,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789250,SRR22340619,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755785,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789297,SRR22340620,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755787,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789523,SRR22340621,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755791,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789533,SRR22340624,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755770,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789541,SRR22340626,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755622,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32298722,SRR22797046,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1789468,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298730,SRR22797049,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787371,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298725,SRR22797052,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788253,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31801495,SRR22348943,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1757750,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32298713,SRR22797055,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788208,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298753,SRR22797069,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788185,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298766,SRR22797093,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788258,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31805325,SRR22351239,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760382,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805324,SRR22351240,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760266,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805331,SRR22351250,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751287,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805334,SRR22351254,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760447,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805388,SRR22351290,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1758558,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805396,SRR22351296,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760460,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32301220,SRR22801723,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1790925,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32301231,SRR22801731,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1790990,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32353259,SRR22852600,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1791442,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31885770,SRR22422889,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768350,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896424,SRR22432223,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1769879,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896447,SRR22432277,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1769913,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896462,SRR22432282,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771090,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896481,SRR22432292,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771056,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32410415,SRR22893603,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798678,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32410418,SRR22893631,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798699,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519937,SRR22942735,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1802746,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519938,SRR22942736,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1803225,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32603146,SRR22989536,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1805022,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629197,SRR23010356,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806135,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629194,SRR23010358,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806134,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN31948279,SRR22467300,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771483,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32629198,SRR23010359,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806118,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32008695,SRR22508451,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1774243,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32032118,SRR22520732,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779000,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32032125,SRR22520738,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779054,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32131964,SRR22630790,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781934,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32132005,SRR22640089,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781913,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32756185,SRR23092759,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1819579,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32756235,SRR23092767,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1819515,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32132053,SRR22640888,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1782449,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32145322,SRR22672257,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781902,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
