sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA6422381,ERR4783705,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422499,ERR4783819,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422602,ERR4783837,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422329,ERR4783840,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422603,ERR4783841,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422623,ERR4783888,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422351,ERR4783902,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422576,ERR4783915,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422586,ERR4783931,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422643,ERR4783937,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6422390,ERR4784004,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492924,ERR4784014,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6493154,ERR4784099,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492811,ERR4784172,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492820,ERR4784247,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492859,ERR4784297,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492882,ERR4784331,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492895,ERR4784347,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492880,ERR4784361,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492885,ERR4784369,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6492886,ERR4784373,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN18205281,SRR13884198,2020-08,2020-07-31,2020-08-31,USA:CA,20CA08CB04UCD-EC,chicken wing,ILLUMINA,Illumina MiSeq,WGS
SAMN18205253,SRR13884200,2020-08,2020-07-31,2020-08-31,USA:HI,20HI08CB03UCD-EC,chicken thigh,ILLUMINA,Illumina MiSeq,WGS
SAMEA6507451,ERR4784933,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6507467,ERR4784990,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6627100,ERR4785355,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN02850627,SRR1391076,1990,1990-01-01,1990-12-31,USA:Boston,DS1,Laboratory,ILLUMINA,Illumina HiSeq 2000,RNA-Seq
SAMN13961558,SRR10997039,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,879263,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5882054,ERR4790960,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN18246047,SRR13931703,2020-10,2020-09-30,2020-10-31,USA:TX,20TX10CB03-EC,chicken breasts,ILLUMINA,Illumina MiSeq,WGS
SAMN18246054,SRR13931711,2020-11,2020-11-01,2020-11-30,USA:OK,20TX11CB03-EC,chicken wings,ILLUMINA,Illumina MiSeq,WGS
SAMN18237920,SRR13932353,2015-06-17,2015-06-16,2015-06-17,China,35984M,a subculture of Staphylococcus epidermidis strain ATCC35984,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18299348,SRR13959924,2019-05,2019-04-30,2019-05-31,Germany,K12 MG1655,,ILLUMINA,Illumina MiSeq,WGS
SAMN18299345,SRR13959927,2019-05,2019-04-30,2019-05-31,Germany,K12 MG1655,,ILLUMINA,Illumina MiSeq,WGS
SAMN18310994,SRR13962618,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18310995,SRR13962619,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18311031,SRR13962620,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311038,SRR13962624,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311043,SRR13962629,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311044,SRR13962631,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311051,SRR13962638,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18310996,SRR13962642,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18310998,SRR13962644,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18310999,SRR13962645,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18311001,SRR13962647,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311002,SRR13962648,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311006,SRR13962653,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311008,SRR13962655,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311009,SRR13962656,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311010,SRR13962657,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311012,SRR13962659,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311013,SRR13962660,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18310987,SRR13962661,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18311014,SRR13962662,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311015,SRR13962663,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311017,SRR13962665,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311019,SRR13962667,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311021,SRR13962669,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311027,SRR13962676,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18310989,SRR13962680,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,NextSeq 500,WGS
SAMN18311034,SRR13962681,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18311036,SRR13962683,2018,2018-01-01,2018-12-31,France: Paris,K12,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN14064762,SRR11041414,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,882863,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14052712,SRR11075443,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052702,SRR11075445,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052710,SRR11075447,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052709,SRR11075448,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052728,SRR11075462,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052724,SRR11075466,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14052713,SRR11075478,2019-06,2019-05-31,2019-06-30,USA,ATCC No. 10798,Laboratory evolved samples,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN14125516,SRR11101152,2019-06,2019-05-31,2019-06-30,USA:OK,ECOL-19-VL-SD-OK-0024,nasal swab (Canis lupus familiaris),ILLUMINA,Illumina MiSeq,WGS
SAMN14119833,SRR11105468,2019-11,2019-11-01,2019-11-30,China:Chengdu,,chicken,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14136460,SRR11113112,2020,2020-01-01,2020-12-31,USA:CT,PNUSAE048595,Ground Beef,ILLUMINA,Illumina MiSeq,WGS
SAMN14137899,SRR11113566,2019-09-24,2019-09-23,2019-09-24,USA:WA,PNUSAE048669,water,ILLUMINA,Illumina MiSeq,WGS
SAMN18379261,SRR14005116,2021,2021-01-01,2021-12-31,USA:MO,FSIS12138409,Animal-Chicken-Young Chicken (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN18292622,SRR14012082,2021-01-28,2021-01-28,2021-01-28,"Thailand:Central, Bangkok",,Beef_Sirloin,ILLUMINA,Illumina MiSeq,WGS
SAMN18292613,SRR14012092,2021-01-28,2021-01-28,2021-01-28,"Thailand:Central, Bangkok",,Pork_Sirloin,ILLUMINA,Illumina MiSeq,WGS
SAMN18397854,SRR14028173,missing,,,USA,PNUSAE024469,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18402183,SRR14028510,missing,,,USA,PNUSAE030452,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18412810,SRR14029845,missing,,,USA,PNUSAE023275,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18446475,SRR14053689,2017-10-31,2017-10-31,2017-10-31,Canada:Quebec,,Isolated from feces from dairy calf,ILLUMINA,Illumina MiSeq,WGS
SAMN18446480,SRR14053698,2017-10-17,2017-10-16,2017-10-17,Canada:Quebec,,Isolated from feces from dairy calf,ILLUMINA,Illumina iSeq 100,WGS
SAMN18475338,SRR14063408,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1141385,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18475335,SRR14063412,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1141375,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18510970,SRR14083634,2021,2021-01-01,2021-12-31,USA:MA,FSIS12138685,Animal-Swine-Sow (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN18523589,SRR14090442,2017,2017-01-01,2017-12-31,Germany,,"Fattening pig, feces",ILLUMINA,NextSeq 550,WGS
SAMN14163452,SRR11146256,2018-08-17,2018-08-16,2018-08-17,China: Beijing,R4-EC141,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN14163424,SRR11146283,2018-05-30,2018-05-29,2018-05-30,China: Beijing,R3-EC53,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN14163423,SRR11146294,2018-05-30,2018-05-29,2018-05-30,China: Beijing,R3-EC25,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN14165680,SRR11147202,1988,1988-01-01,1988-12-31,USA:PA,88.1241,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14165779,SRR11147298,1990,1990-01-01,1990-12-31,USA:NC,90.026,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14165819,SRR11147321,1990,1990-01-01,1990-12-31,USA:PA,90.0279,intestine,ILLUMINA,Illumina MiSeq,WGS
SAMN14103092,SRR11179861,2011-09-01/2012-06-10,2011-08-31,2012-06-10,Sweden: Skaraborg,884,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN18570903,SRR14118594,missing,,,USA,PNUSAE026371,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14208109,SRR11182856,2019-08-22,2019-08-21,2019-08-22,,RGB-065,,ILLUMINA,NextSeq 500,WGS
SAMN14208162,SRR11182858,2019-08-22,2019-08-21,2019-08-22,,AB358,,ILLUMINA,NextSeq 500,WGS
SAMN14208160,SRR11182861,2019-08-22,2019-08-21,2019-08-22,,AB356,,ILLUMINA,NextSeq 500,WGS
SAMN14208157,SRR11182864,2019-08-22,2019-08-21,2019-08-22,,AB353,,ILLUMINA,NextSeq 500,WGS
SAMN14208154,SRR11182867,2019-08-22,2019-08-21,2019-08-22,,AB350,,ILLUMINA,NextSeq 500,WGS
SAMN14208153,SRR11182868,2019-08-22,2019-08-21,2019-08-22,,AB316,,ILLUMINA,NextSeq 500,WGS
SAMN14208152,SRR11182869,2019-08-22,2019-08-21,2019-08-22,,AB315,,ILLUMINA,NextSeq 500,WGS
SAMN14208150,SRR11182872,2019-08-22,2019-08-21,2019-08-22,,AB313,,ILLUMINA,NextSeq 500,WGS
SAMN14208148,SRR11182874,2019-08-22,2019-08-21,2019-08-22,,AB311,,ILLUMINA,NextSeq 500,WGS
SAMN14208147,SRR11182875,2019-08-22,2019-08-21,2019-08-22,,AB310,,ILLUMINA,NextSeq 500,WGS
SAMN14208141,SRR11182882,2019-08-22,2019-08-21,2019-08-22,,AB304,,ILLUMINA,NextSeq 500,WGS
SAMN14208137,SRR11182886,2019-08-22,2019-08-21,2019-08-22,,AB300,,ILLUMINA,NextSeq 500,WGS
SAMN14208128,SRR11182896,2019-08-22,2019-08-21,2019-08-22,,AB291,,ILLUMINA,NextSeq 500,WGS
SAMN14208127,SRR11182897,2019-08-22,2019-08-21,2019-08-22,,AB290,,ILLUMINA,NextSeq 500,WGS
SAMN14208125,SRR11182899,2019-08-22,2019-08-21,2019-08-22,,AB288,,ILLUMINA,NextSeq 500,WGS
SAMN14208124,SRR11182900,2019-08-22,2019-08-21,2019-08-22,,AB287,,ILLUMINA,NextSeq 500,WGS
SAMN14208104,SRR11182903,2019-08-22,2019-08-21,2019-08-22,,RGB-040,,ILLUMINA,NextSeq 500,WGS
SAMN14208115,SRR11182910,2019-08-22,2019-08-21,2019-08-22,,AB278,,ILLUMINA,NextSeq 500,WGS
SAMN14208113,SRR11182912,2019-08-22,2019-08-21,2019-08-22,,BW25113_Pop +1_T0,,ILLUMINA,NextSeq 500,WGS
SAMN14208112,SRR11182913,2019-08-22,2019-08-21,2019-08-22,,RGB-079,,ILLUMINA,NextSeq 500,WGS
SAMN14208103,SRR11182914,2019-08-22,2019-08-21,2019-08-22,,RGB-036,,ILLUMINA,NextSeq 500,WGS
SAMN02368918,SRR1118455,Missing,,,missing,BCW_4189,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368899,SRR1118473,Missing,,,missing,BCW_4165,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368894,SRR1118478,Missing,,,missing,BCW_4159,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368876,SRR1118493,Missing,,,missing,BCW_4139,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368871,SRR1118497,Missing,,,missing,BCW_4130,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368862,SRR1118505,Missing,,,missing,BCW_4091,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02368861,SRR1118506,Missing,,,missing,BCW_4090,Missing,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18636657,SRR14154491,2021,2021-01-01,2021-12-31,USA:PA,FSIS12138691,Animal-Cattle-Dairy Cow (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN14279001,SRR11235074,2014,2014-01-01,2014-12-31,Germany,IHIT32043,,ILLUMINA,Illumina HiSeq 1500,WGS
SAMN14278619,SRR11241483,2006,2006-01-01,2006-12-31,Spain,FV20402,porcine,ILLUMINA,Illumina HiSeq 1500,WGS
SAMN18642978,SRR14160861,2019,2019-01-01,2019-12-31,Australia,5,,ILLUMINA,NextSeq 500,WGS
SAMEA7577578,ERR4843226,2015,2015-01-01,2015-12-31,Netherlands,100403014,poultry,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577600,ERR4843248,2015,2015-01-01,2015-12-31,Netherlands,101702018,swine,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577624,ERR4843272,2015,2015-01-01,2015-12-31,Netherlands,102803008,poultry,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577657,ERR4843305,2015,2015-01-01,2015-12-31,Netherlands,104603014,poultry,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577691,ERR4843338,2015,2015-01-01,2015-12-31,Netherlands,110704022,veal,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577703,ERR4843350,2015,2015-01-01,2015-12-31,Netherlands,111804004,veal,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577717,ERR4843364,2015,2015-01-01,2015-12-31,Germany,202704006,veal,ILLUMINA,NextSeq 550,WGS
SAMEA7577730,ERR4843377,2015,2015-01-01,2015-12-31,Germany,202904009,veal,ILLUMINA,NextSeq 550,WGS
SAMEA7577744,ERR4843391,2015,2015-01-01,2015-12-31,Germany,204004003,veal,ILLUMINA,NextSeq 550,WGS
SAMEA7577746,ERR4843393,2015,2015-01-01,2015-12-31,Germany,204004005,veal,ILLUMINA,NextSeq 550,WGS
SAMEA7577751,ERR4843398,2015,2015-01-01,2015-12-31,Germany,204004010,veal,ILLUMINA,NextSeq 550,WGS
SAMEA7577769,ERR4843416,2015,2015-01-01,2015-12-31,France,340104016,veal,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577795,ERR4843442,2015,2015-01-01,2015-12-31,France,341304008,veal,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA7577827,ERR4843474,2015,2015-01-01,2015-12-31,Spain,400702012,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577860,ERR4843507,2015,2015-01-01,2015-12-31,Spain,402203006,poultry,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577862,ERR4843509,2015,2015-01-01,2015-12-31,Spain,402203010,poultry,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577864,ERR4843511,2015,2015-01-01,2015-12-31,Spain,402203016,poultry,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577882,ERR4843529,2015,2015-01-01,2015-12-31,Spain,402902016,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577887,ERR4843534,2015,2015-01-01,2015-12-31,Spain,403002006,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577904,ERR4843551,2015-01-26,2015-01-26,2015-01-26,Poland,180427_0756_S18_L001,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577948,ERR4843595,2015-02-09,2015-02-09,2015-02-09,Poland,180510_0820_S22_L001,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7577974,ERR4843621,2015-04-14,2015-04-13,2015-04-14,Poland,180525_0861_S33_L001,swine,ILLUMINA,Illumina MiSeq,WGS
SAMEA7578006,ERR4843653,2015,2015-01-01,2015-12-31,Germany,200302005_S59,swine,ILLUMINA,NextSeq 550,WGS
SAMEA7578034,ERR4843681,2015,2015-01-01,2015-12-31,Germany,201402016-S2_S4,swine,ILLUMINA,NextSeq 550,WGS
SAMEA7578053,ERR4843700,2015,2015-01-01,2015-12-31,Germany,206203018_S38,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578071,ERR4843718,2015,2015-01-01,2015-12-31,Germany,207603001_S6,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578076,ERR4843723,2015,2015-01-01,2015-12-31,Germany,207603006_S11,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578081,ERR4843728,2015,2015-01-01,2015-12-31,Germany,207802011_S41,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578084,ERR4843731,2015,2015-01-01,2015-12-31,Germany,207802014_S44,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578093,ERR4843740,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1236-PRJ1147-Escherichia-coli-801103020,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578098,ERR4843745,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1241-PRJ1147-Escherichia-coli-801303010,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578104,ERR4843751,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1247-PRJ1147-Escherichia-coli-802303002,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578105,ERR4843752,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1248-PRJ1147-Escherichia-coli-802303004,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578108,ERR4843755,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1251-PRJ1147-Escherichia-coli-802303010,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578111,ERR4843758,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1254-PRJ1147-Escherichia-coli-802303016,poultry,ILLUMINA,NextSeq 550,WGS
SAMEA7578138,ERR4843785,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1281-PRJ1147-Escherichia-coli-801802010,swine,ILLUMINA,NextSeq 550,WGS
SAMEA7578145,ERR4843792,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1289-PRJ1147-Escherichia-coli-802002006,swine,ILLUMINA,NextSeq 550,WGS
SAMEA7578157,ERR4843804,2015,2015-01-01,2015-12-31,Denmark,DTU2018-1301-PRJ1147-Escherichia-coli-802402010,swine,ILLUMINA,NextSeq 550,WGS
SAMN14127429,SRR11281123,missing,,,Kenya,403421,stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18687453,SRR14200892,missing,,,USA,PNUSAE069967,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN18696783,SRR14203609,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696793,SRR14203612,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696767,SRR14203613,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696771,SRR14203617,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696800,SRR14203619,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696794,SRR14203625,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696790,SRR14203627,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696788,SRR14203629,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696787,SRR14203630,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696786,SRR14203631,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18696762,SRR14203639,2019-01-01,2019-01-01,2019-01-01,Belgium: Leuven,BW25993,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18699468,SRR14205772,2018,2018-01-01,2018-12-31,Belgium: Leuven,BW25993,,ILLUMINA,NextSeq 500,WGS
SAMN18699466,SRR14205773,2018,2018-01-01,2018-12-31,Belgium: Leuven,BW25993,,ILLUMINA,NextSeq 500,WGS
SAMN18699497,SRR14205788,2018,2018-01-01,2018-12-31,Belgium: Leuven,BW25993,,ILLUMINA,NextSeq 500,WGS
SAMN18699482,SRR14205804,2018,2018-01-01,2018-12-31,Belgium: Leuven,BW25993,,ILLUMINA,NextSeq 500,WGS
SAMN18699461,SRR14205818,2018,2018-01-01,2018-12-31,Belgium: Leuven,BW25993,,ILLUMINA,NextSeq 500,WGS
SAMN14086370,SRR11285454,missing,,,Viet Nam,SFL2454,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN18680517,SRR14228770,2016,2016-01-01,2016-12-31,Ethiopia,Microbial,hospital,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18680491,SRR14228801,2016,2016-01-01,2016-12-31,Ethiopia,Microbial,hospital,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18680407,SRR14228844,2016,2016-01-01,2016-12-31,Ethiopia,Microbial,hospital,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18680416,SRR14228880,2016,2016-01-01,2016-12-31,Ethiopia,Microbial,hospital,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18736686,SRR14231609,missing,,,USA,PNUSAE023791,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12781021,SRR11301027,2018-01-12,2018-01-12,2018-01-12,Belgium: Wallonia,RUBLA-0677,intestine,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18738600,SRR14234464,2021,2021-01-01,2021-12-31,USA:SD,FSIS12138886,Animal-Turkey-Young Turkey (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN18747822,SRR14243994,not applicable,,,,MDS42,,ILLUMINA,HiSeq X Ten,WGS
SAMN18751313,SRR14246966,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1154189,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18618622,SRR14250534,2021-02-11,2021-02-11,2021-02-11,USA:IA,21IA02GB05-EC,ground beef,ILLUMINA,Illumina MiSeq,WGS
SAMN02866477,SRR1425757,2013,2013-01-01,2013-12-31,missing,K12-MG1655,Laboratory strain,ILLUMINA,Illumina HiSeq 1000,WGS
SAMN02866479,SRR1425836,2013,2013-01-01,2013-12-31,missing,K12-MG1655,Laboratory strain,ILLUMINA,Illumina HiSeq 1000,WGS
SAMN02866483,SRR1425904,2013,2013-01-01,2013-12-31,missing,K12-MG1655,Laboratory strain,ILLUMINA,Illumina HiSeq 1000,WGS
SAMN14379545,SRR11307971,2008-07-16,2008-07-15,2008-07-16,Canada: Quebec,30415454,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379616,SRR11307981,2008-09-25,2008-09-24,2008-09-25,Canada: Ontario,21914232,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379606,SRR11307992,2008-06-21,2008-06-20,2008-06-21,Canada: Ontario,21211973,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379570,SRR11308032,2008-06-09,2008-06-08,2008-06-09,Canada: Ontario,22113962,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379568,SRR11308034,2007-03-01,2007-03-01,2007-03-01,Canada: Quebec,32400021,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379563,SRR11308040,2008-06-05,2008-06-04,2008-06-05,Canada: Ontario,21012853,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN14379652,SRR11308070,2007-10-25,2007-10-24,2007-10-25,Canada: Atlantic provinces,40810751,Dairy milk,ILLUMINA,Illumina MiSeq,WGS
SAMN02866486,SRR1427191,2013,2013-01-01,2013-12-31,missing,K12-MG1655,Laboratory strain,ILLUMINA,Illumina HiSeq 1000,WGS
