sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN17053546,SRR13239051,2020-12,2020-12-01,2020-12-31,United Kingdom: United Kingdom,1042312,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,12,,,,False
SAMN13208403,SRR10397390,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,832765,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN13208411,SRR10397408,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,832766,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN13208440,SRR10397420,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,833386,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN13208428,SRR10397423,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,833384,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN13208444,SRR10397426,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,832153,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN17079191,SRR13253935,2020-12,2020-12-01,2020-12-31,United Kingdom: United Kingdom,1048329,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,12,,,,False
SAMN16951207,SRR13259096,2018-01-01,2018-01-01,2018-01-01,Switzerland: University Hospital of Basel,301552-18,,ILLUMINA,NextSeq 500,WGS,2018,01,01,,,False
SAMN13253818,SRR10424216,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,834859,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN13268926,SRR10435712,2015-04,2015-03-31,2015-04-30,United Kingdom: United Kingdom,106515,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,04,,,,False
SAMN13268906,SRR10435726,2015-04,2015-03-31,2015-04-30,United Kingdom: United Kingdom,106540,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,04,,,,False
SAMN13268848,SRR10435807,2015-04,2015-03-31,2015-04-30,United Kingdom: United Kingdom,106511,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,04,,,,False
SAMN13293253,SRR10452814,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,836976,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13293249,SRR10452815,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,837053,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN17153529,SRR13305482,2020-12,2020-12-01,2020-12-31,United Kingdom: United Kingdom,1054133,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,12,,,,False
SAMN13331466,SRR10491361,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,839944,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13331679,SRR10491390,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,839942,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN17168492,SRR13310633,2020-12,2020-12-01,2020-12-31,United Kingdom: United Kingdom,1057287,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,12,,,,False
SAMN17129046,SRR13348989,2019-08,2019-07-31,2019-08-31,Canada: Montreal,SF164148,blood,ILLUMINA,Illumina MiSeq,WGS,2019,08,,,,False
SAMN17129054,SRR13348996,2019-08,2019-07-31,2019-08-31,Canada: Montreal,SF169405,stool,ILLUMINA,Illumina MiSeq,WGS,2019,08,,,,False
SAMN17129036,SRR13348998,2019-08,2019-07-31,2019-08-31,Canada: Montreal,SF167462,stool,ILLUMINA,Illumina MiSeq,WGS,2019,08,,,,False
SAMN17269166,SRR13394074,2020-12,2020-12-01,2020-12-31,United Kingdom: United Kingdom,1063029,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,12,,,,False
SAMN13378976,SRR10519451,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,841926,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13380424,SRR10521909,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,842022,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13380434,SRR10521981,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,842937,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13385546,SRR10527339,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,844009,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13385567,SRR10527358,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,844005,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13429232,SRR10559542,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,845737,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13429245,SRR10559551,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,844965,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13429299,SRR10559582,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,844891,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN17358697,SRR13448569,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1067162,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN17358702,SRR13448573,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1065879,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN17358703,SRR13448574,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1067153,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN17358705,SRR13448577,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1065867,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN13501141,SRR10598981,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,848944,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501148,SRR10598986,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,848984,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501146,SRR10598997,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,848982,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501884,SRR10599115,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,848937,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501779,SRR10599570,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,850150,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13501890,SRR10599986,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,850049,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13508304,SRR10605715,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,850917,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN13508329,SRR10605720,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,850918,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN17497728,SRR13509821,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1070518,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN17516808,SRR13515277,2019-09,2019-08-31,2019-09-30,United Kingdom: United Kingdom,814380,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,09,,,,False
SAMN17516801,SRR13515292,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,767702,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,06,,,,False
SAMN17516781,SRR13515294,2019-05,2019-04-30,2019-05-31,United Kingdom: United Kingdom,741061,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,05,,,,False
SAMN17516826,SRR13515308,2020-06,2020-05-31,2020-06-30,United Kingdom: United Kingdom,956743,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,06,,,,False
SAMN17516829,SRR13515325,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,898806,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN17587706,SRR13536334,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1073238,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN13564836,SRR10693138,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,854197,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN17715054,SRR13592193,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1078095,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN13577949,SRR10698121,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,854933,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13637067,SRR10741825,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,855600,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13657035,SRR10748666,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,857221,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13658876,SRR10748685,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,857170,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13673617,SRR10760860,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,860008,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN17799187,SRR13633167,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1080535,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,01,,,,False
SAMN13701609,SRR10806324,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,863440,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN17834447,SRR13652280,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1088078,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN17834448,SRR13652281,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1089016,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN13810267,SRR10858717,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,866410,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13810256,SRR10858720,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,866423,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13810294,SRR10858735,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,866371,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13810299,SRR10858742,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,866400,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN18016441,SRR13755456,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1101848,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN18016444,SRR13755460,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1101967,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN13892639,SRR10916963,2019-12,2019-12-01,2019-12-31,United Kingdom: United Kingdom,874834,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,12,,,,False
SAMN13892634,SRR10916968,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,874900,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN13892632,SRR10916973,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,874923,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN13918739,SRR10962087,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,875531,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN13918746,SRR10962100,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,875516,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN13929735,SRR10971400,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,877314,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN13941600,SRR10985491,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,877947,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN18191646,SRR13871359,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1120259,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN18230529,SRR13913982,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1125514,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN18230519,SRR13913983,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1123243,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,02,,,,False
SAMN18230515,SRR13913989,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1123275,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN13991653,SRR11016702,2020-01,2020-01-01,2020-01-31,United Kingdom: United Kingdom,880335,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,01,,,,False
SAMN18314429,SRR13968850,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1128343,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN18314425,SRR13968915,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1128380,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN14120841,SRR11096681,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,888040,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN14120831,SRR11096696,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,886636,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN14120850,SRR11096698,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,886639,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN18387517,SRR14017909,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1137967,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN18475327,SRR14063407,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1141378,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN14161454,SRR11142370,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,891573,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN18528248,SRR14097088,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1146413,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN18528378,SRR14097117,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1147508,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN14247704,SRR11206372,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,894915,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN14247713,SRR11206400,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,894919,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN14258927,SRR11215193,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,896064,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,02,,,,False
SAMN18709991,SRR14208130,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1153165,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN18751315,SRR14246960,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1154179,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18791198,SRR14267776,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1158307,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18849616,SRR14310952,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1160322,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN14420718,SRR11363394,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,907286,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN18942669,SRR14371431,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1166590,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18962646,SRR14385276,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168615,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18987038,SRR14407950,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168387,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18987039,SRR14407952,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168334,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN18987017,SRR14407958,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168379,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN14479742,SRR11442286,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,914516,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN19076313,SRR14472210,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1167628,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN19081970,SRR14475548,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1171381,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,04,,,,False
SAMN19190983,SRR14547634,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1173661,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19190962,SRR14547640,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1173707,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN14544798,SRR11488040,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,918349,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN14544809,SRR11488794,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,918359,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN19243075,SRR14578280,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176630,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19243078,SRR14579092,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176632,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19243068,SRR14579913,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176677,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19319874,SRR14635803,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1184327,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19353790,SRR14660106,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1184340,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN14616461,SRR11567160,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,921546,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN19370040,SRR14670424,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1184653,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19370122,SRR14670452,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1184572,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19469066,SRR14695071,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1188564,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19469071,SRR14695085,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1189721,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN14655767,SRR11583524,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,921481,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN14655837,SRR11583620,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,921566,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN14771344,SRR11646428,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,940234,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN14771363,SRR11646448,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,940214,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN19658350,SRR14783254,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1193749,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN19676501,SRR14792262,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1197362,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19904589,SRR14929594,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1229724,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19904583,SRR14932703,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1229746,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN19976069,SRR15011057,2018-01-21,2018-01-21,2018-01-21,New Zealand,,clinical,ILLUMINA,Illumina MiSeq,WGS,2018,01,21,,,False
SAMN19976124,SRR15011064,2019-11-20,2019-11-20,2019-11-20,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,11,20,,,False
SAMN19976112,SRR15011077,2019-08-28,2019-08-27,2019-08-28,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,08,28,,,False
SAMN19976106,SRR15011084,2019-07-03,2019-07-02,2019-07-03,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,07,03,,,False
SAMN19976104,SRR15011086,2019-07-02,2019-07-01,2019-07-02,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,07,02,,,False
SAMN19976064,SRR15011091,2018-01-09,2018-01-09,2018-01-09,New Zealand,,clinical,ILLUMINA,Illumina MiSeq,WGS,2018,01,09,,,False
SAMN19976099,SRR15011092,2019-06-09,2019-06-08,2019-06-09,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,06,09,,,False
SAMN19976089,SRR15011103,2019-03-23,2019-03-23,2019-03-23,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,03,23,,,False
SAMN19976080,SRR15011112,2019-01-28,2019-01-28,2019-01-28,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,01,28,,,False
SAMN19976075,SRR15011118,2019-01-09,2019-01-09,2019-01-09,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,01,09,,,False
SAMN19976073,SRR15011120,2019-01-01,2019-01-01,2019-01-01,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,01,01,,,False
SAMN19976061,SRR15011124,2018-01-03,2018-01-03,2018-01-03,New Zealand,,clinical,ILLUMINA,Illumina MiSeq,WGS,2018,01,03,,,False
SAMN20054821,SRR15035463,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1242899,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN20057379,SRR15038693,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1241527,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN15037310,SRR11856666,2020-05,2020-04-30,2020-05-31,United Kingdom: United Kingdom,946622,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,05,,,,False
SAMN15067423,SRR11885018,2020-05,2020-04-30,2020-05-31,United Kingdom: United Kingdom,948538,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,05,,,,False
SAMEA8900241,ERR6004554,2007-12-03,2007-12-03,2007-12-03,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,03,,,False
SAMEA8900247,ERR6004560,2007-12-08,2007-12-08,2007-12-08,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,08,,,False
SAMEA8900250,ERR6004562,2007-12-13,2007-12-13,2007-12-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,13,,,False
SAMEA8900269,ERR6004570,2008-02-20,2008-02-20,2008-02-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,20,,,False
SAMEA8900268,ERR6004577,2008-02-08,2008-02-08,2008-02-08,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,08,,,False
SAMEA8900276,ERR6004584,2008-03-10,2008-03-10,2008-03-10,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,10,,,False
SAMEA8900277,ERR6004585,2008-03-11,2008-03-11,2008-03-11,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,11,,,False
SAMEA8900297,ERR6004604,2008-03-31,2008-03-30,2008-03-31,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,31,,,False
SAMEA8900299,ERR6004606,2008-04-01,2008-03-31,2008-04-01,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,01,,,False
SAMEA8900304,ERR6004611,2008-04-03,2008-04-02,2008-04-03,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,03,,,False
SAMEA8900308,ERR6004613,2008-04-04,2008-04-03,2008-04-04,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,04,,,False
SAMEA8899752,ERR6004632,2008-02-05,2008-02-05,2008-02-05,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,05,,,False
SAMEA8900887,ERR6004643,2008-05-16,2008-05-15,2008-05-16,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,16,,,False
